,Unnamed: 0,Unnamed: 0.1,review_rating,hotel_locality,hotel_name,hotel_rating,num_reviews_reviewer,review_body,review_date,review_title,review_url,reviewer_name,user_location
756,756,756,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,58,"Came as part of a group. Nice clean and airy hotel. The main entrance leads almost straight onto Manger Sq and church of the Nativity. Room was a reasonable size, bathroom decent, everything was clean and the plated meal we got for our late arrival was great. Dining room on floor 6 was good. Loved the choice of breakfast, the hummus is delicious, there was something for everyone from an English/continental breakfast to a middle eastern style. Dinner was good too, lots of choice. Staff were pleasant and helpful. Bar was good - definitely a good hotel to stay in if you want to be comfortable and clean. No evidence of rooftop swimming pool but we didn't have much time for that. Wifi only really worked in the lobby areas and with a big group and lots of luggage the lifts became an issue as one had to wait for ages to get one. Mostly used stairs but clearly that's not available to everyone. Luggage was transported to and from our coach which was helpful.","October 25, 2017",Holy Land Pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r535854620-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Barbara K,"Shipley, United Kingdom"
757,757,757,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,20,"Really enjoyed this hotel.Metres from Manger Square, Church of the Nativity, great shopping spots,and eateries.Hotel gave great advise & were friendly and we felt very safe in this location.We will definitely stay here again.","December 15, 2017",Great location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r547459080-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,peterFW2000,"Melbourne, Australia"
758,758,758,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,18,"Came as part of a group of thirty pilgrims. Good location near to Manger Square and more importantly for us, very close to the Church of the Nativity. The rooms were large and comfortable with a spacious bathroom, Coffee and Tea facilities were available but we needed to bring up greasy milk from the breakfast room each morning- staff happy with this.Average choice of food for breakfast but good for the evening meal, and staff in the dining room very pleasant.Luggage transported to and from coach if left outside of room at a specific time.Allow plenty of time if you are visiting the church as queues may be 2hrs. Well worth the wait but if the visit time is chosen early, not quite so long.Enjoyable stay.","November 27, 2017",Five Days in Bethlehem,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r543588154-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,josephine06,"Sheffield, United Kingdom"
759,759,759,50,Bethlehem,Manger Square Hotel,4 of 5 bubbles,42,Second stay in this hotel. Rooms reasonable size and food plentiful and ok. Perfect spot for visiting church of the Nativity could do with more lifts as the coach park is many floors below reception. Reception area and bar good. Staff helpful,"November 12, 2017",Perfect location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r540577002-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,mjdon,"London, United Kingdom"
760,760,760,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,58,"Came as part of a group. Nice clean and airy hotel. The main entrance leads almost straight onto Manger Sq and church of the Nativity. Room was a reasonable size, bathroom decent, everything was clean and the plated meal we got for our late arrival was great. Dining room on floor 6 was good. Loved the choice of breakfast, the hummus is delicious, there was something for everyone from an English/continental breakfast to a middle eastern style. Dinner was good too, lots of choice. Staff were pleasant and helpful. Bar was good - definitely a good hotel to stay in if you want to be comfortable and clean. No evidence of rooftop swimming pool but we didn't have much time for that. Wifi only really worked in the lobby areas and with a big group and lots of luggage the lifts became an issue as one had to wait for ages to get one. Mostly used stairs but clearly that's not available to everyone. Luggage was transported to and from our coach which was helpful.","October 25, 2017",Holy Land Pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r535854620-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Barbara K,"Shipley, United Kingdom"
761,761,761,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,20,"Really enjoyed this hotel.Metres from Manger Square, Church of the Nativity, great shopping spots,and eateries.Hotel gave great advise & were friendly and we felt very safe in this location.We will definitely stay here again.","December 15, 2017",Great location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r547459080-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,peterFW2000,"Melbourne, Australia"
762,762,762,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,18,"Came as part of a group of thirty pilgrims. Good location near to Manger Square and more importantly for us, very close to the Church of the Nativity. The rooms were large and comfortable with a spacious bathroom, Coffee and Tea facilities were available but we needed to bring up greasy milk from the breakfast room each morning- staff happy with this.Average choice of food for breakfast but good for the evening meal, and staff in the dining room very pleasant.Luggage transported to and from coach if left outside of room at a specific time.Allow plenty of time if you are visiting the church as queues may be 2hrs. Well worth the wait but if the visit time is chosen early, not quite so long.Enjoyable stay.","November 27, 2017",Five Days in Bethlehem,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r543588154-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,josephine06,"Sheffield, United Kingdom"
763,763,763,50,Bethlehem,Manger Square Hotel,4 of 5 bubbles,42,Second stay in this hotel. Rooms reasonable size and food plentiful and ok. Perfect spot for visiting church of the Nativity could do with more lifts as the coach park is many floors below reception. Reception area and bar good. Staff helpful,"November 12, 2017",Perfect location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r540577002-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,mjdon,"London, United Kingdom"
764,764,764,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,58,"Came as part of a group. Nice clean and airy hotel. The main entrance leads almost straight onto Manger Sq and church of the Nativity. Room was a reasonable size, bathroom decent, everything was clean and the plated meal we got for our late arrival was great. Dining room on floor 6 was good. Loved the choice of breakfast, the hummus is delicious, there was something for everyone from an English/continental breakfast to a middle eastern style. Dinner was good too, lots of choice. Staff were pleasant and helpful. Bar was good - definitely a good hotel to stay in if you want to be comfortable and clean. No evidence of rooftop swimming pool but we didn't have much time for that. Wifi only really worked in the lobby areas and with a big group and lots of luggage the lifts became an issue as one had to wait for ages to get one. Mostly used stairs but clearly that's not available to everyone. Luggage was transported to and from our coach which was helpful.","October 25, 2017",Holy Land Pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r535854620-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Barbara K,"Shipley, United Kingdom"
765,765,765,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,20,"Really enjoyed this hotel.Metres from Manger Square, Church of the Nativity, great shopping spots,and eateries.Hotel gave great advise & were friendly and we felt very safe in this location.We will definitely stay here again.","December 15, 2017",Great location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r547459080-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,peterFW2000,"Melbourne, Australia"
766,766,766,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,18,"Came as part of a group of thirty pilgrims. Good location near to Manger Square and more importantly for us, very close to the Church of the Nativity. The rooms were large and comfortable with a spacious bathroom, Coffee and Tea facilities were available but we needed to bring up greasy milk from the breakfast room each morning- staff happy with this.Average choice of food for breakfast but good for the evening meal, and staff in the dining room very pleasant.Luggage transported to and from coach if left outside of room at a specific time.Allow plenty of time if you are visiting the church as queues may be 2hrs. Well worth the wait but if the visit time is chosen early, not quite so long.Enjoyable stay.","November 27, 2017",Five Days in Bethlehem,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r543588154-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,josephine06,"Sheffield, United Kingdom"
767,767,767,50,Bethlehem,Manger Square Hotel,4 of 5 bubbles,42,Second stay in this hotel. Rooms reasonable size and food plentiful and ok. Perfect spot for visiting church of the Nativity could do with more lifts as the coach park is many floors below reception. Reception area and bar good. Staff helpful,"November 12, 2017",Perfect location,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r540577002-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,mjdon,"London, United Kingdom"
768,768,768,40,Bethlehem,Manger Square Hotel,4 of 5 bubbles,58,"Came as part of a group. Nice clean and airy hotel. The main entrance leads almost straight onto Manger Sq and church of the Nativity. Room was a reasonable size, bathroom decent, everything was clean and the plated meal we got for our late arrival was great. Dining room on floor 6 was good. Loved the choice of breakfast, the hummus is delicious, there was something for everyone from an English/continental breakfast to a middle eastern style. Dinner was good too, lots of choice. Staff were pleasant and helpful. Bar was good - definitely a good hotel to stay in if you want to be comfortable and clean. No evidence of rooftop swimming pool but we didn't have much time for that. Wifi only really worked in the lobby areas and with a big group and lots of luggage the lifts became an issue as one had to wait for ages to get one. Mostly used stairs but clearly that's not available to everyone. Luggage was transported to and from our coach which was helpful.","October 25, 2017",Holy Land Pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3291336-r535854620-Manger_Square_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Barbara K,"Shipley, United Kingdom"
